Unit	F	f_feminin	score_feminin	f_manuel	score_manuel	f_masculin	score_masculin
化作	9	4	0.3827	1	-0.8227	4	0.5235
非	9	4	0.3827	0	-1.5549	5	0.9395
不过	9	4	0.3827	0	-1.5549	5	0.9395
终于	9	4	0.3827	1	-0.8227	4	0.5235
相貌	9	3	-0.2323	2	-0.409	4	0.5235
面前	9	1	-0.9583	6	1.4053	2	-0.3669
替	9	4	0.3827	1	-0.8227	4	0.5235
老猪	9	1	-0.9583	6	1.4053	2	-0.3669
急	9	3	-0.2323	3	0.2146	3	0.2439
石头	9	5	0.7267	1	-0.8227	3	0.2439
一些	9	4	0.3827	1	-0.8227	4	0.5235
不会	9	4	0.3827	1	-0.8227	4	0.5235
摘	9	2	-0.5002	5	0.8632	2	-0.3669
一把	9	2	-0.5002	5	0.8632	2	-0.3669
朝	9	4	0.3827	1	-0.8227	4	0.5235
难道	9	3	-0.2323	2	-0.409	4	0.5235
使	9	1	-0.9583	7	2.1241	1	-0.7582
只有	9	3	-0.2323	4	0.4723	2	-0.3669
皆	9	2	-0.5002	3	0.2146	4	0.5235
言	9	3	-0.2323	3	0.2146	3	0.2439
良久	9	4	0.3827	1	-0.8227	4	0.5235
男人	9	2	-0.5002	6	1.4053	1	-0.7582
西行	9	2	-0.5002	4	0.4723	3	0.2439
拜	9	1	-0.9583	7	2.1241	1	-0.7582
端正	9	5	0.7267	0	-1.5549	4	0.5235
愣	9	4	0.3827	0	-1.5549	5	0.9395
真	9	2	-0.5002	3	0.2146	4	0.5235
不了	9	3	-0.2323	3	0.2146	3	0.2439
伤	9	3	-0.2323	3	0.2146	3	0.2439
取出	9	2	-0.5002	4	0.4723	3	0.2439
退	9	3	-0.2323	3	0.2146	3	0.2439
缠	9	6	1.2177	1	-0.8227	2	-0.3669
走进	9	2	-0.5002	4	0.4723	3	0.2439
亭子	9	3	-0.2323	6	1.4053	0	-1.4652
一看	9	4	0.3827	5	0.8632	0	-1.4652
不一会儿	9	0	-1.7399	9	4.3557	0	-1.4652
老者	9	0	-1.7399	0	-1.5549	9	4.5461
若有所思	8	5	0.9316	0	-1.3821	3	0.3187
约莫	8	5	0.9316	0	-1.3821	3	0.3187
隐约	8	4	0.5037	0	-1.3821	4	0.6625
一句	8	4	0.5037	0	-1.3821	4	0.6625
一片	8	4	0.5037	1	-0.6912	3	0.3187
里头	8	5	0.9316	0	-1.3821	3	0.3187
进来	8	3	0.2262	2	-0.3179	3	0.3187
施主	8	4	0.5037	0	-1.3821	4	0.6625
厉害	8	1	-0.8073	6	1.7419	1	-0.636
久久	8	4	0.5037	0	-1.3821	4	0.6625
某种	8	5	0.9316	0	-1.3821	3	0.3187
两只	8	4	0.5037	1	-0.6912	3	0.3187
多年	8	4	0.5037	1	-0.6912	3	0.3187
跟前	8	3	0.2262	3	0.2848	2	-0.2841
喘	8	4	0.5037	0	-1.3821	4	0.6625
听说	8	3	0.2262	3	0.2848	2	-0.2841
一段	8	5	0.9316	0	-1.3821	3	0.3187
经文	8	5	0.9316	0	-1.3821	3	0.3187
然而	8	5	0.9316	0	-1.3821	3	0.3187
摇身一变	8	1	-0.8073	6	1.7419	1	-0.636
走过	8	3	0.2262	2	-0.3179	3	0.3187
如常	8	4	0.5037	0	-1.3821	4	0.6625
眉头	8	4	0.5037	0	-1.3821	4	0.6625
此处	8	2	-0.3915	0	-1.3821	6	1.853
半个	8	3	0.2262	2	-0.3179	3	0.3187
鼻子	8	3	0.2262	0	-1.3821	5	1.1656
那张	8	4	0.5037	0	-1.3821	4	0.6625
凡人	8	4	0.5037	0	-1.3821	4	0.6625
低着头	8	4	0.5037	0	-1.3821	4	0.6625
慈悲	8	4	0.5037	0	-1.3821	4	0.6625
转过身	8	4	0.5037	0	-1.3821	4	0.6625
不如	8	1	-0.8073	6	1.7419	1	-0.636
猛地	8	4	0.5037	0	-1.3821	4	0.6625
往前走	8	4	0.5037	1	-0.6912	3	0.3187
最	8	4	0.5037	0	-1.3821	4	0.6625
既然	8	3	0.2262	2	-0.3179	3	0.3187
两人	8	3	0.2262	1	-0.6912	4	0.6625
上面	8	3	0.2262	2	-0.3179	3	0.3187
野枣	8	4	0.5037	0	-1.3821	4	0.6625
伸手	8	3	0.2262	2	-0.3179	3	0.3187
道理	8	4	0.5037	2	-0.3179	2	-0.2841
难以	8	4	0.5037	0	-1.3821	4	0.6625
这回	8	4	0.5037	0	-1.3821	4	0.6625
却是	8	2	-0.3915	5	1.0822	1	-0.636
真的	8	3	0.2262	2	-0.3179	3	0.3187
懂	8	4	0.5037	0	-1.3821	4	0.6625
松	8	4	0.5037	0	-1.3821	4	0.6625
老翁	8	4	0.5037	0	-1.3821	4	0.6625
搭	8	3	0.2262	3	0.2848	2	-0.2841
一地	8	4	0.5037	0	-1.3821	4	0.6625
重新	8	5	0.9316	0	-1.3821	3	0.3187
村舍	8	1	-0.8073	6	1.7419	1	-0.636
地方	8	3	0.2262	3	0.2848	2	-0.2841
进	8	2	-0.3915	5	1.0822	1	-0.636
廊	8	4	0.5037	0	-1.3821	4	0.6625
文书	8	4	0.5037	0	-1.3821	4	0.6625
再说	8	4	0.5037	1	-0.6912	3	0.3187
如此	8	3	0.2262	2	-0.3179	3	0.3187
僵	8	4	0.5037	0	-1.3821	4	0.6625
这般	8	1	-0.8073	6	1.7419	1	-0.636
一日	8	2	-0.3915	4	0.6052	2	-0.2841
宫中	8	4	0.5037	0	-1.3821	4	0.6625
偏殿	8	4	0.5037	0	-1.3821	4	0.6625
果子	8	3	0.2262	2	-0.3179	3	0.3187
姓	8	1	-0.8073	5	1.0822	2	-0.2841
头上	8	1	-0.8073	5	1.0822	2	-0.2841
善哉	8	2	-0.3915	6	1.7419	0	-1.3024
化斋	8	1	-0.8073	7	2.6314	0	-1.3024
肚子	8	0	-1.5465	8	3.8716	0	-1.3024
只管	8	0	-1.5465	8	3.8716	0	-1.3024
哪个	8	0	-1.5465	8	3.8716	0	-1.3024
如意	8	0	-1.5465	8	3.8716	0	-1.3024
骂	8	0	-1.5465	7	2.6314	1	-0.636
精神	7	3	0.3108	1	-0.5639	3	0.4184
眼看	7	4	0.6669	0	-1.2094	3	0.4184
方才	7	4	0.6669	0	-1.2094	3	0.4184
腾身	7	4	0.6669	0	-1.2094	3	0.4184
师妹	7	7	3.1128	0	-1.2094	0	-1.1396
庄子	7	7	3.1128	0	-1.2094	0	-1.1396
背影	7	4	0.6669	0	-1.2094	3	0.4184
黄	7	4	0.6669	0	-1.2094	3	0.4184
一圈	7	5	1.2078	0	-1.2094	2	-0.2088
小姑娘	7	7	3.1128	0	-1.2094	0	-1.1396
粥	7	7	3.1128	0	-1.2094	0	-1.1396
咽	7	5	1.2078	0	-1.2094	2	-0.2088
膝盖	7	4	0.6669	0	-1.2094	3	0.4184
依旧	7	4	0.6669	0	-1.2094	3	0.4184
笔直	7	4	0.6669	0	-1.2094	3	0.4184
答	7	3	0.3108	1	-0.5639	3	0.4184
多少	7	1	-0.6608	5	1.3731	1	-0.518
喃喃	7	4	0.6669	0	-1.2094	3	0.4184
平稳	7	4	0.6669	0	-1.2094	3	0.4184
远处	7	4	0.6669	0	-1.2094	3	0.4184
一根	7	3	0.3108	1	-0.5639	3	0.4184
三	7	2	-0.2915	4	0.7813	1	-0.518
从头到脚	7	4	0.6669	0	-1.2094	3	0.4184
礼数	7	4	0.6669	0	-1.2094	3	0.4184
当头	7	3	0.3108	1	-0.5639	3	0.4184
伤人	7	4	0.6669	1	-0.5639	2	-0.2088
安静	7	4	0.6669	0	-1.2094	3	0.4184
乱	7	2	-0.2915	3	0.3793	2	-0.2088
轻声道	7	4	0.6669	0	-1.2094	3	0.4184
早	7	2	-0.2915	4	0.7813	1	-0.518
干净	7	2	-0.2915	4	0.7813	1	-0.518
昨日	7	3	0.3108	2	-0.2347	2	-0.2088
山风	7	5	1.2078	0	-1.2094	2	-0.2088
始终	7	4	0.6669	0	-1.2094	3	0.4184
略	7	4	0.6669	0	-1.2094	3	0.4184
当年	7	2	-0.2915	3	0.3793	2	-0.2088
左右	7	1	-0.6608	5	1.3731	1	-0.518
两旁	7	3	0.3108	1	-0.5639	3	0.4184
青砂	7	3	0.3108	1	-0.5639	3	0.4184
罐儿	7	3	0.3108	1	-0.5639	3	0.4184
走来	7	3	0.3108	1	-0.5639	3	0.4184
告诉	7	2	-0.2915	3	0.3793	2	-0.2088
桃子	7	2	-0.2915	3	0.3793	2	-0.2088
未	7	4	0.6669	0	-1.2094	3	0.4184
凑近	7	4	0.6669	0	-1.2094	3	0.4184
语气	7	4	0.6669	0	-1.2094	3	0.4184
且	7	1	-0.6608	4	0.7813	2	-0.2088
斋饭	7	4	0.6669	1	-0.5639	2	-0.2088
罐子	7	2	-0.2915	3	0.3793	2	-0.2088
接过	7	3	0.3108	0	-1.2094	4	0.8449
当即	7	3	0.3108	0	-1.2094	4	0.8449
假	7	2	-0.2915	3	0.3793	2	-0.2088
脸色	7	4	0.6669	0	-1.2094	3	0.4184
原地	7	3	0.3108	0	-1.2094	4	0.8449
意思	7	3	0.3108	0	-1.2094	4	0.8449
随	7	3	0.3108	1	-0.5639	3	0.4184
身边	7	3	0.3108	0	-1.2094	4	0.8449
唉	7	2	-0.2915	1	-0.5639	4	0.8449
只怕	7	1	-0.6608	5	1.3731	1	-0.518
一条	7	3	0.3108	0	-1.2094	4	0.8449
过去	7	3	0.3108	1	-0.5639	3	0.4184
嚼	7	2	-0.2915	1	-0.5639	4	0.8449
跑	7	1	-0.6608	3	0.3793	3	0.4184
老婆婆	7	3	0.3108	1	-0.5639	3	0.4184
这是	7	2	-0.2915	3	0.3793	2	-0.2088
步伐	7	4	0.6669	0	-1.2094	3	0.4184
忍不住	7	1	-0.6608	4	0.7813	2	-0.2088
顶	7	2	-0.2915	2	-0.2347	3	0.4184
以为	7	3	0.3108	1	-0.5639	3	0.4184
复杂	7	3	0.3108	0	-1.2094	4	0.8449
那条	7	3	0.3108	0	-1.2094	4	0.8449
全是	7	2	-0.2915	4	0.7813	1	-0.518
一口	7	2	-0.2915	2	-0.2347	3	0.4184
摆	7	2	-0.2915	3	0.3793	2	-0.2088
字	7	3	0.3108	1	-0.5639	3	0.4184
以	7	2	-0.2915	3	0.3793	2	-0.2088
近	7	2	-0.2915	2	-0.2347	3	0.4184
留下	7	1	-0.6608	5	1.3731	1	-0.518
红痕	7	5	1.2078	0	-1.2094	2	-0.2088
所以	7	1	-0.6608	6	2.2019	0	-1.1396
里面	7	3	0.3108	4	0.7813	0	-1.1396
一个个	7	1	-0.6608	5	1.3731	1	-0.518
为首	7	7	3.1128	0	-1.2094	0	-1.1396
饶	7	1	-0.6608	5	1.3731	1	-0.518
救	7	0	-1.3532	7	3.3876	0	-1.1396
因	7	0	-1.3532	7	3.3876	0	-1.1396
哩	7	0	-1.3532	7	3.3876	0	-1.1396
莫	7	0	-1.3532	7	3.3876	0	-1.1396
哄	7	0	-1.3532	7	3.3876	0	-1.1396
穿	7	0	-1.3532	7	3.3876	0	-1.1396
喊	7	0	-1.3532	6	2.2019	1	-0.518
嫌	7	0	-1.3532	5	1.3731	2	-0.2088
那女	7	0	-1.3532	7	3.3876	0	-1.1396
耙	7	0	-1.3532	7	3.3876	0	-1.1396
女妖	7	0	-1.3532	7	3.3876	0	-1.1396
保护	6	2	-0.2018	2	0.1948	2	0.2171
不觉	6	1	-0.52	4	1.0217	1	-0.4052
挑	6	2	-0.2018	2	0.1948	2	0.2171
赶快	6	1	-0.52	4	1.0217	1	-0.4052
就要	6	1	-0.52	4	1.0217	1	-0.4052
受苦	6	1	-0.52	4	1.0217	1	-0.4052
转动	6	4	0.8938	0	-1.0366	2	0.2171
说不清	6	4	0.8938	0	-1.0366	2	0.2171
队伍	6	3	0.4299	0	-1.0366	3	0.5539
探	6	4	0.8938	0	-1.0366	2	0.2171
一听	6	2	-0.2018	3	0.5094	1	-0.4052
力气	6	4	0.8938	1	-0.442	1	-0.4052
动静	6	4	0.8938	0	-1.0366	2	0.2171
踏实	6	4	0.8938	0	-1.0366	2	0.2171
叨扰	6	3	0.4299	0	-1.0366	3	0.5539
转	6	5	1.5996	0	-1.0366	1	-0.4052
迟疑	6	3	0.4299	0	-1.0366	3	0.5539
外头	6	5	1.5996	0	-1.0366	1	-0.4052
灯	6	2	-0.2018	0	-1.0366	4	1.0921
奉旨	6	3	0.4299	1	-0.442	2	0.2171
散	6	4	0.8938	1	-0.442	1	-0.4052
桌上	6	3	0.4299	0	-1.0366	3	0.5539
碗	6	6	2.668	0	-1.0366	0	-0.9768
手指	6	3	0.4299	0	-1.0366	3	0.5539
今夜	6	4	0.8938	0	-1.0366	2	0.2171
那就好	6	4	0.8938	0	-1.0366	2	0.2171
房里	6	3	0.4299	1	-0.442	2	0.2171
眼	6	4	0.8938	0	-1.0366	2	0.2171
真正	6	3	0.4299	0	-1.0366	3	0.5539
暗处	6	3	0.4299	0	-1.0366	3	0.5539
顿时	6	4	0.8938	0	-1.0366	2	0.2171
小心	6	2	-0.2018	1	-0.442	3	0.5539
上来	6	2	-0.2018	4	1.0217	0	-0.9768
下山	6	2	-0.2018	1	-0.442	3	0.5539
受伤	6	3	0.4299	1	-0.442	2	0.2171
脚步声	6	5	1.5996	1	-0.442	0	-0.9768
扭	6	4	0.8938	1	-0.442	1	-0.4052
看来	6	3	0.4299	1	-0.442	2	0.2171
一夜	6	3	0.4299	1	-0.442	2	0.2171
启程	6	3	0.4299	0	-1.0366	3	0.5539
怔	6	3	0.4299	0	-1.0366	3	0.5539
而是	6	4	0.8938	0	-1.0366	2	0.2171
迢迢	6	4	0.8938	0	-1.0366	2	0.2171
今天	6	2	-0.2018	2	0.1948	2	0.2171
云端	6	1	-0.52	4	1.0217	1	-0.4052
左手	6	1	-0.52	4	1.0217	1	-0.4052
一件	6	2	-0.2018	2	0.1948	2	0.2171
脚	6	2	-0.2018	1	-0.442	3	0.5539
戳	6	3	0.4299	1	-0.442	2	0.2171
奇异	6	3	0.4299	0	-1.0366	3	0.5539
奴家	6	3	0.4299	0	-1.0366	3	0.5539
不到	6	2	-0.2018	2	0.1948	2	0.2171
之下	6	2	-0.2018	2	0.1948	2	0.2171
偏偏	6	2	-0.2018	1	-0.442	3	0.5539
暗暗	6	3	0.4299	0	-1.0366	3	0.5539
少见	6	3	0.4299	0	-1.0366	3	0.5539
从未	6	3	0.4299	0	-1.0366	3	0.5539
一副	6	3	0.4299	0	-1.0366	3	0.5539
从容	6	3	0.4299	0	-1.0366	3	0.5539
修炼	6	2	-0.2018	2	0.1948	2	0.2171
一具	6	3	0.4299	0	-1.0366	3	0.5539
嘴唇	6	2	-0.2018	2	0.1948	2	0.2171
许久	6	3	0.4299	0	-1.0366	3	0.5539
似乎	6	3	0.4299	0	-1.0366	3	0.5539
那双	6	3	0.4299	0	-1.0366	3	0.5539
闭上眼睛	6	3	0.4299	0	-1.0366	3	0.5539
慌	6	1	-0.52	4	1.0217	1	-0.4052
一样	6	3	0.4299	0	-1.0366	3	0.5539
摸了摸	6	2	-0.2018	1	-0.442	3	0.5539
猪	6	2	-0.2018	1	-0.442	3	0.5539
倔	6	3	0.4299	0	-1.0366	3	0.5539
略略	6	3	0.4299	0	-1.0366	3	0.5539
咂摸	6	3	0.4299	0	-1.0366	3	0.5539
一颗	6	3	0.4299	0	-1.0366	3	0.5539
无言	6	3	0.4299	0	-1.0366	3	0.5539
想法子	6	3	0.4299	0	-1.0366	3	0.5539
言说	6	3	0.4299	0	-1.0366	3	0.5539
压不住	6	3	0.4299	0	-1.0366	3	0.5539
颤	6	2	-0.2018	0	-1.0366	4	1.0921
先	6	3	0.4299	0	-1.0366	3	0.5539
跟着	6	3	0.4299	1	-0.442	2	0.2171
少	6	2	-0.2018	2	0.1948	2	0.2171
越	6	4	0.8938	0	-1.0366	2	0.2171
动手	6	3	0.4299	0	-1.0366	3	0.5539
轰然	6	3	0.4299	0	-1.0366	3	0.5539
白骨	6	3	0.4299	0	-1.0366	3	0.5539
翻来覆去	6	3	0.4299	0	-1.0366	3	0.5539
并非	6	3	0.4299	0	-1.0366	3	0.5539
指着	6	2	-0.2018	2	0.1948	2	0.2171
国	6	2	-0.2018	2	0.1948	2	0.2171
人种	6	2	-0.2018	2	0.1948	2	0.2171
众	6	2	-0.2018	3	0.5094	1	-0.4052
长得	6	1	-0.52	4	1.0217	1	-0.4052
好生	6	2	-0.2018	2	0.1948	2	0.2171
写	6	1	-0.52	4	1.0217	1	-0.4052
驿丞	6	1	-0.52	4	1.0217	1	-0.4052
女官	6	1	-0.52	4	1.0217	1	-0.4052
途经	6	3	0.4299	0	-1.0366	3	0.5539
知晓	6	3	0.4299	0	-1.0366	3	0.5539
呈	6	3	0.4299	0	-1.0366	3	0.5539
法	6	2	-0.2018	2	0.1948	2	0.2171
偶尔	6	3	0.4299	0	-1.0366	3	0.5539
抬眼	6	3	0.4299	0	-1.0366	3	0.5539
摆手	6	2	-0.2018	0	-1.0366	4	1.0921
颇为	6	3	0.4299	0	-1.0366	3	0.5539
一国	6	2	-0.2018	2	0.1948	2	0.2171
此言	6	2	-0.2018	1	-0.442	3	0.5539
深处	6	2	-0.2018	2	0.1948	2	0.2171
窗沿	6	3	0.4299	0	-1.0366	3	0.5539
想着	6	3	0.4299	0	-1.0366	3	0.5539
动心	6	1	-0.52	4	1.0217	1	-0.4052
花园	6	3	0.4299	0	-1.0366	3	0.5539
圆满	6	3	0.4299	0	-1.0366	3	0.5539
确实	6	1	-0.52	4	1.0217	1	-0.4052
传来	6	3	0.4299	0	-1.0366	3	0.5539
毒	6	2	-0.2018	2	0.1948	2	0.2171
一身	6	3	0.4299	0	-1.0366	3	0.5539
衣袍	6	3	0.4299	0	-1.0366	3	0.5539
路途	6	2	-0.2018	2	0.1948	2	0.2171
愿	6	1	-0.52	4	1.0217	1	-0.4052
长	6	1	-0.52	4	1.0217	1	-0.4052
明日	6	1	-0.52	2	0.1948	3	0.5539
毒尾	6	3	0.4299	0	-1.0366	3	0.5539
金光	6	2	-0.2018	1	-0.442	3	0.5539
驾云	6	1	-0.52	3	0.5094	2	0.2171
现了	6	1	-0.52	3	0.5094	2	0.2171
鸡鸣	6	3	0.4299	0	-1.0366	3	0.5539
重	6	1	-0.52	2	0.1948	3	0.5539
丹药	6	3	0.4299	0	-1.0366	3	0.5539
满地	6	3	0.4299	2	0.1948	1	-0.4052
西方	6	2	-0.2018	3	0.5094	1	-0.4052
受	6	2	-0.2018	4	1.0217	0	-0.9768
认得	6	0	-1.1599	6	2.9036	0	-0.9768
地说	6	0	-1.1599	5	1.7802	1	-0.4052
如	6	0	-1.1599	5	1.7802	1	-0.4052
跳	6	0	-1.1599	6	2.9036	0	-0.9768
莫念	6	0	-1.1599	6	2.9036	0	-0.9768
这样	6	0	-1.1599	6	2.9036	0	-0.9768
名字	6	0	-1.1599	6	2.9036	0	-0.9768
唐朝	6	0	-1.1599	6	2.9036	0	-0.9768
爷爷	6	0	-1.1599	5	1.7802	1	-0.4052
行李	6	0	-1.1599	6	2.9036	0	-0.9768
拉	6	0	-1.1599	3	0.5094	3	0.5539
倒换	6	0	-1.1599	6	2.9036	0	-0.9768
白马	6	0	-1.1599	6	2.9036	0	-0.9768
神	6	0	-1.1599	6	2.9036	0	-0.9768
忽	6	0	-1.1599	5	1.7802	1	-0.4052
大哥	6	0	-1.1599	6	2.9036	0	-0.9768
女怪	6	0	-1.1599	6	2.9036	0	-0.9768
本相	6	0	-1.1599	6	2.9036	0	-0.9768
原来	6	0	-1.1599	5	1.7802	1	-0.4052
丝绳	6	0	-1.1599	6	2.9036	0	-0.9768
做个	6	0	-1.1599	6	2.9036	0	-0.9768
头领	6	0	-1.1599	0	-1.0366	6	3.0305
家	5	1	-0.3864	3	0.694	1	-0.2989
一则	5	1	-0.3864	3	0.694	1	-0.2989
二则	5	1	-0.3864	3	0.694	1	-0.2989
恐怕	5	1	-0.3864	3	0.694	1	-0.2989
蹙	5	3	0.6026	0	-0.8638	2	0.3032
沉稳	5	3	0.6026	0	-0.8638	2	0.3032
抬	5	3	0.6026	0	-0.8638	2	0.3032
想必	5	2	0.2297	2	0.2766	1	-0.2989
侧过	5	3	0.6026	0	-0.8638	2	0.3032
有个	5	2	0.2297	3	0.694	0	-0.8139
登时	5	3	0.6026	0	-0.8638	2	0.3032
隔	5	3	0.6026	0	-0.8638	2	0.3032
几人	5	3	0.6026	0	-0.8638	2	0.3032
几位	5	4	1.2268	0	-0.8638	1	-0.2989
路过	5	3	0.6026	2	0.2766	0	-0.8139
好人	5	2	0.2297	3	0.694	0	-0.8139
露出	5	3	0.6026	1	-0.3269	1	-0.2989
横	5	4	1.2268	0	-0.8638	1	-0.2989
坐下	5	2	0.2297	2	0.2766	1	-0.2989
按	5	2	0.2297	3	0.694	0	-0.8139
筷子	5	2	0.2297	0	-0.8638	3	0.7445
装	5	2	0.2297	2	0.2766	1	-0.2989
这才	5	1	-0.3864	2	0.2766	2	0.3032
接	5	2	0.2297	2	0.2766	1	-0.2989
今年	5	1	-0.3864	4	1.3689	0	-0.8139
摇头	5	2	0.2297	0	-0.8638	3	0.7445
收拾	5	4	1.2268	0	-0.8638	1	-0.2989
铺	5	3	0.6026	0	-0.8638	2	0.3032
念经	5	3	0.6026	1	-0.3269	1	-0.2989
若有若无	5	3	0.6026	0	-0.8638	2	0.3032
倏地	5	3	0.6026	0	-0.8638	2	0.3032
脑袋	5	3	0.6026	0	-0.8638	2	0.3032
第一个	5	3	0.6026	0	-0.8638	2	0.3032
大声	5	3	0.6026	0	-0.8638	2	0.3032
粗	5	4	1.2268	0	-0.8638	1	-0.2989
全	5	1	-0.3864	4	1.3689	0	-0.8139
那虎	5	5	2.2233	0	-0.8638	0	-0.8139
横扫	5	3	0.6026	0	-0.8638	2	0.3032
后退	5	3	0.6026	0	-0.8638	2	0.3032
劈落	5	3	0.6026	0	-0.8638	2	0.3032
山中	5	3	0.6026	1	-0.3269	1	-0.2989
独自	5	3	0.6026	0	-0.8638	2	0.3032
不好	5	2	0.2297	2	0.2766	1	-0.2989
向来	5	3	0.6026	0	-0.8638	2	0.3032
放心	5	1	-0.3864	3	0.694	1	-0.2989
隐隐	5	3	0.6026	0	-0.8638	2	0.3032
仰头	5	3	0.6026	0	-0.8638	2	0.3032
天生	5	2	0.2297	1	-0.3269	2	0.3032
秋风	5	2	0.2297	0	-0.8638	3	0.7445
路旁	5	2	0.2297	3	0.694	0	-0.8139
唐僧骑	5	3	0.6026	0	-0.8638	2	0.3032
觉出	5	5	2.2233	0	-0.8638	0	-0.8139
脚下	5	3	0.6026	0	-0.8638	2	0.3032
山上	5	1	-0.3864	3	0.694	1	-0.2989
阴风	5	2	0.2297	1	-0.3269	2	0.3032
不胜	5	2	0.2297	1	-0.3269	2	0.3032
欢喜	5	3	0.6026	1	-0.3269	1	-0.2989
立即	5	1	-0.3864	3	0.694	1	-0.2989
旷野	5	2	0.2297	1	-0.3269	2	0.3032
人物	5	2	0.2297	1	-0.3269	2	0.3032
侧目	5	2	0.2297	0	-0.8638	3	0.7445
不曾	5	1	-0.3864	3	0.694	1	-0.2989
生出	5	2	0.2297	1	-0.3269	2	0.3032
意味	5	3	0.6026	0	-0.8638	2	0.3032
丈夫	5	1	-0.3864	3	0.694	1	-0.2989
阴冷	5	3	0.6026	0	-0.8638	2	0.3032
天上	5	2	0.2297	1	-0.3269	2	0.3032
刀	5	1	-0.3864	1	-0.3269	3	0.7445
随手	5	2	0.2297	0	-0.8638	3	0.7445
哟	5	2	0.2297	1	-0.3269	2	0.3032
反而	5	2	0.2297	1	-0.3269	2	0.3032
浑身	5	2	0.2297	1	-0.3269	2	0.3032
妖气	5	3	0.6026	0	-0.8638	2	0.3032
纵然	5	2	0.2297	1	-0.3269	2	0.3032
硬生生	5	2	0.2297	0	-0.8638	3	0.7445
而已	5	3	0.6026	0	-0.8638	2	0.3032
到底	5	2	0.2297	1	-0.3269	2	0.3032
骷髅	5	2	0.2297	1	-0.3269	2	0.3032
无奈	5	3	0.6026	0	-0.8638	2	0.3032
不愿	5	2	0.2297	1	-0.3269	2	0.3032
腮帮子	5	3	0.6026	0	-0.8638	2	0.3032
一笑	5	2	0.2297	0	-0.8638	3	0.7445
既	5	1	-0.3864	3	0.694	1	-0.2989
气氛	5	2	0.2297	0	-0.8638	3	0.7445
不信	5	2	0.2297	1	-0.3269	2	0.3032
逃	5	2	0.2297	1	-0.3269	2	0.3032
自然	5	2	0.2297	1	-0.3269	2	0.3032
就此	5	2	0.2297	1	-0.3269	2	0.3032
拐杖	5	2	0.2297	1	-0.3269	2	0.3032
停下来	5	3	0.6026	0	-0.8638	2	0.3032
腰	5	2	0.2297	0	-0.8638	3	0.7445
立刻	5	2	0.2297	0	-0.8638	3	0.7445
抬手	5	2	0.2297	0	-0.8638	3	0.7445
凑	5	2	0.2297	0	-0.8638	3	0.7445
心思	5	3	0.6026	0	-0.8638	2	0.3032
已然	5	2	0.2297	0	-0.8638	3	0.7445
作	5	2	0.2297	0	-0.8638	3	0.7445
微动	5	2	0.2297	0	-0.8638	3	0.7445
使出	5	2	0.2297	1	-0.3269	2	0.3032
几乎	5	2	0.2297	1	-0.3269	2	0.3032
总算	5	2	0.2297	1	-0.3269	2	0.3032
往西	5	3	0.6026	0	-0.8638	2	0.3032
西进	5	1	-0.3864	3	0.694	1	-0.2989
前面	5	1	-0.3864	3	0.694	1	-0.2989
西梁女	5	2	0.2297	1	-0.3269	2	0.3032
东关	5	2	0.2297	1	-0.3269	2	0.3032
一齐	5	1	-0.3864	3	0.694	1	-0.2989
心	5	2	0.2297	0	-0.8638	3	0.7445
手中	5	3	0.6026	0	-0.8638	2	0.3032
缰绳	5	1	-0.3864	2	0.2766	2	0.3032
官府	5	1	-0.3864	0	-0.8638	4	1.4462
走出	5	1	-0.3864	3	0.694	1	-0.2989
众人	5	2	0.2297	0	-0.8638	3	0.7445
灯笼	5	2	0.2297	0	-0.8638	3	0.7445
我王	5	2	0.2297	1	-0.3269	2	0.3032
各有	5	2	0.2297	0	-0.8638	3	0.7445
河水	5	2	0.2297	1	-0.3269	2	0.3032
瞄	5	2	0.2297	0	-0.8638	3	0.7445
一事	5	3	0.6026	0	-0.8638	2	0.3032
宫	5	2	0.2297	1	-0.3269	2	0.3032
身侧	5	2	0.2297	0	-0.8638	3	0.7445
侍从	5	2	0.2297	0	-0.8638	3	0.7445
停步	5	2	0.2297	0	-0.8638	3	0.7445
找	5	1	-0.3864	3	0.694	1	-0.2989
说出	5	2	0.2297	1	-0.3269	2	0.3032
此去	5	2	0.2297	0	-0.8638	3	0.7445
男子	5	1	-0.3864	3	0.694	1	-0.2989
寂静	5	2	0.2297	0	-0.8638	3	0.7445
险些	5	2	0.2297	0	-0.8638	3	0.7445
这种	5	3	0.6026	0	-0.8638	2	0.3032
无法	5	2	0.2297	0	-0.8638	3	0.7445
其中	5	4	1.2268	0	-0.8638	1	-0.2989
次日	5	1	-0.3864	2	0.2766	2	0.3032
在于	5	2	0.2297	1	-0.3269	2	0.3032
解脱	5	2	0.2297	1	-0.3269	2	0.3032
亦	5	2	0.2297	0	-0.8638	3	0.7445
竖起	5	2	0.2297	0	-0.8638	3	0.7445
眉头一皱	5	3	0.6026	0	-0.8638	2	0.3032
放行	5	1	-0.3864	3	0.694	1	-0.2989
推开	5	3	0.6026	1	-0.3269	1	-0.2989
回到	5	1	-0.3864	2	0.2766	2	0.3032
钩	5	1	-0.3864	3	0.694	1	-0.2989
则	5	1	-0.3864	2	0.2766	2	0.3032
报	5	1	-0.3864	3	0.694	1	-0.2989
跟	5	1	-0.3864	3	0.694	1	-0.2989
远来	5	2	0.2297	2	0.2766	1	-0.2989
须	5	1	-0.3864	2	0.2766	2	0.3032
